"Link Youtube","Judul","Nama Channel","Link Channel","View","Waktu","Verifikasi 3"
"https://www.youtube.com/watch?v=V9ya064b25Y&pp=ygUDaWtu","Presiden Jokowi Ajak Influencer Meninjau Progres IKN, 28 Juli 2024","Sekretariat Presiden","https://www.youtube.com/@SekretariatPresiden","274K views","2 days ago","Verified"
"https://www.youtube.com/shorts/fPy_Ys2c798","Penjelasan Jokowi Saat Proses Perjalanan Menuju IKN. #shorts #short #jokowi","KABAR NKRI","https://www.youtube.com/@KABAR_NKRI","11K views","2 days ago",""
"https://www.youtube.com/shorts/OFbXIUa5gws","ATTA DAN AUREL DIAJAK JOKOWI KE IKN","Tribun Manado Official","https://www.youtube.com/@TribunManadoOfficial","9.7K views","2 days ago",""
"https://www.youtube.com/watch?v=BDgoKA7AuR8&pp=ygUDaWtu","Soal Rencana Berkantor 3 Hari di IKN, Jokowi: Sudah Ada Tempat Tinggal, Bisa Tidur","KOMPASTV","https://www.youtube.com/@kompastv","19K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eTvVR3QCM3M&pp=ygUDaWtu","BMKG, PUPR, dan BNPB Kerja Sama Usahakan Modifikasi Cuaca di IKN untuk Dorong Percepatan Pembangunan","KOMPASTV","https://www.youtube.com/@kompastv","1.9K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eVK2iH05dFI&pp=ygUDaWtu","Berkantor di IKN 3 Hari, Begini Kesiapan Infrastruktur di IKN. Berapa Persen?","KOMPASTV","https://www.youtube.com/@kompastv","6.1K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=ouSktRWfKo4&pp=ygUDaWtu","Mulai Menginap Malam Ini, Lalu Seperti Apa Persiapan Jokowi Berkantor Di IKN Besok  ?","KompasTV Makassar","https://www.youtube.com/@KompasTVMakassarChanneL23UHF","99K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eRboIcvdLDI&pp=ygUDaWtu","Debat Panas! Ngabalin VS Siti Zuhro, Soal Jokowi Kebut Pembangunan IKN?","Kompas TV Sukabumi","https://www.youtube.com/@KompasTVSukabumi","91K views","2 days ago","Verified"
"https://www.youtube.com/shorts/hJphAgn-LWY","Presiden Jokowi Meresmikan jembatan pulau balang #jembatanpulaubalang #ikn #iknupdate #short","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","10K views","2 days ago",""
"https://www.youtube.com/watch?v=G5XLaKzGNsQ&pp=ygUDaWtu","Menginap di IKN Mulai Malam Ini, Presiden akan Berkantor di IKN Selama 3 Hari!","KOMPASTV","https://www.youtube.com/@kompastv","13K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=iFPln8kkQkQ&pp=ygUDaWtu","Presiden Joko Widodo Besok Berkantor di IKN 3 Hari","Kompas TV Sukabumi","https://www.youtube.com/@KompasTVSukabumi","4.9K views","2 days ago","Verified"
"https://www.youtube.com/shorts/utBOS01qi3g","Presiden Jokowi Resmikan Jambatan Pulau Balang Untuk Permudah Konektivitas Ke IKN ...!!! 🔥😎🔥😎🔥😎","Radhina Kahfi","https://www.youtube.com/@RadhinaKahfi","10K views","2 days ago",""
"https://www.youtube.com/shorts/zBe_qk9nFE0","TERKINI SUMBU KEBANGSAAN IKN || 29 JULI 2024","Elang Cahaya","https://www.youtube.com/@elangcahaya","3.9K views","2 days ago",""
"https://www.youtube.com/shorts/S8QYxhlumeE","Presiden Jokowi Ajak Artis hingga Seleb TikTok Menjajal Jalan Tol IKN","CoverBothSide Newsroom","https://www.youtube.com/@coverbothsidenewsroom","1.7K views","2 days ago",""
"https://www.youtube.com/shorts/Gmh5QFtCfrE","Hari Pertama Jokowi Ngantor di IKN","kumparan","https://www.youtube.com/@kumparan","2.5K views","2 days ago","Verified"
"https://www.youtube.com/shorts/hsbLHeMddKs","Jokowi Ajak Para artis muda kaya, Youtuber, Tiktoker, ke IKN‼️","KevynLeyn_Art's","https://www.youtube.com/@KevynLeyn","30K views","2 days ago",""
"https://www.youtube.com/shorts/kSE4li5W3wQ","Jokowi coba jalan tol bersama para artis #politik #jokowi #artist #ikn #tol #jalan #fyp","Politik_Negeri","https://www.youtube.com/@politik_Negeri","2.6K views","2 days ago",""
"https://www.youtube.com/watch?v=REBzdMf7hd0&pp=ygUDaWtu","Bagaimana Bisa Menandingi Indonesia? DPR Malaysia Peringatkan Warganya dg IKN Jelang Upacara 17 Agus","The Wanderer","https://www.youtube.com/@TheWandererDoc","206K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=JY-SPMCaAkk&pp=ygUDaWtu","Berkantor di IKN 3 Hari, Begini Kesiapan Infrastruktur di IKN. Berapa Persen?","KompasTV Jember","https://www.youtube.com/@kompastvjember","12K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=V9ya064b25Y&pp=ygUDaWtu","Presiden Jokowi Ajak Influencer Meninjau Progres IKN, 28 Juli 2024","Sekretariat Presiden","https://www.youtube.com/@SekretariatPresiden","274K views","2 days ago","Verified"
"https://www.youtube.com/shorts/fPy_Ys2c798","Penjelasan Jokowi Saat Proses Perjalanan Menuju IKN. #shorts #short #jokowi","KABAR NKRI","https://www.youtube.com/@KABAR_NKRI","11K views","2 days ago",""
"https://www.youtube.com/shorts/OFbXIUa5gws","ATTA DAN AUREL DIAJAK JOKOWI KE IKN","Tribun Manado Official","https://www.youtube.com/@TribunManadoOfficial","9.7K views","2 days ago",""
"https://www.youtube.com/watch?v=BDgoKA7AuR8&pp=ygUDaWtu","Soal Rencana Berkantor 3 Hari di IKN, Jokowi: Sudah Ada Tempat Tinggal, Bisa Tidur","KOMPASTV","https://www.youtube.com/@kompastv","19K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eTvVR3QCM3M&pp=ygUDaWtu","BMKG, PUPR, dan BNPB Kerja Sama Usahakan Modifikasi Cuaca di IKN untuk Dorong Percepatan Pembangunan","KOMPASTV","https://www.youtube.com/@kompastv","1.9K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eVK2iH05dFI&pp=ygUDaWtu","Berkantor di IKN 3 Hari, Begini Kesiapan Infrastruktur di IKN. Berapa Persen?","KOMPASTV","https://www.youtube.com/@kompastv","6.1K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=ouSktRWfKo4&pp=ygUDaWtu","Mulai Menginap Malam Ini, Lalu Seperti Apa Persiapan Jokowi Berkantor Di IKN Besok  ?","KompasTV Makassar","https://www.youtube.com/@KompasTVMakassarChanneL23UHF","99K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=eRboIcvdLDI&pp=ygUDaWtu","Debat Panas! Ngabalin VS Siti Zuhro, Soal Jokowi Kebut Pembangunan IKN?","Kompas TV Sukabumi","https://www.youtube.com/@KompasTVSukabumi","91K views","2 days ago","Verified"
"https://www.youtube.com/shorts/hJphAgn-LWY","Presiden Jokowi Meresmikan jembatan pulau balang #jembatanpulaubalang #ikn #iknupdate #short","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","10K views","2 days ago",""
"https://www.youtube.com/watch?v=G5XLaKzGNsQ&pp=ygUDaWtu","Menginap di IKN Mulai Malam Ini, Presiden akan Berkantor di IKN Selama 3 Hari!","KOMPASTV","https://www.youtube.com/@kompastv","13K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=iFPln8kkQkQ&pp=ygUDaWtu","Presiden Joko Widodo Besok Berkantor di IKN 3 Hari","Kompas TV Sukabumi","https://www.youtube.com/@KompasTVSukabumi","4.9K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=_PjrP2WcOKo&pp=ygUDaWtu","Mulai Bermalam, Lalu Apa Saja Agenda Presiden Jokowi Di IKN?","KompasTV Makassar","https://www.youtube.com/@KompasTVMakassarChanneL23UHF","10K views","3 days ago",""
"https://www.youtube.com/shorts/pYUJMZdhV7E","Para selebritis tanah air bekunjung ke ikn #ibukotanegaranusantara","Masge015","https://www.youtube.com/@masge015","10K views","3 days ago",""
"https://www.youtube.com/shorts/gxxj6AYmiGA","Gaya Jokowi Berjaket Nusantara Motoran Bareng Artis di IKN #shorts","Sinau Saham","https://www.youtube.com/@Rindank77","11K views","3 days ago",""
"https://www.youtube.com/watch?v=f2QxJZlZkKU&pp=ygUDaWtu","Wujud Jalan Sumbu Kebangsaan IKN, Progres Sudah 85 Persen!","Kompas.com","https://www.youtube.com/@kompascom","15K views","3 days ago",""
"https://www.youtube.com/watch?v=cU4SJKi4m0A&pp=ygUDaWtu","SEJARAH BARU !! IKN TERKINI !! PRESIDEN JOKOWI NGANTOR PERDANA DI IKN 29 JULI 2024","Patroli Keliling","https://www.youtube.com/@patrolikeliling","48K views","3 days ago",""
"https://www.youtube.com/shorts/CmJwDHqVMNU","Masyaallah Raffi Ahmad dan Nagita Slavina bersama Presiden Jokowi di IKN.#raffiahmad #jokowidodo","juwati leehun","https://www.youtube.com/@juwatileehun4315","12K views","3 days ago",""
"https://www.youtube.com/watch?v=MdOlM7FP6RQ&pp=ygUDaWtu","Pembangunan IKN Terus Dikebut Jelang Upacara HUT RI ke-79 | Kabar Hari Ini tvOne","tvOneNews","https://www.youtube.com/@tvOneNews","20K views","3 days ago",""
"https://www.youtube.com/shorts/pROCe7zFZVQ","IKN udah sekeren ini #ikn #iknnusantara #beritaviral","WAHYU WINARDI","https://www.youtube.com/@Wahyuwinardii","4K views","3 days ago",""
"https://www.youtube.com/watch?v=Qeq4UVQzfYQ&pp=ygUDaWtu","Presiden Jokowi Jajal Tol IKN Bareng Influencer [Top News]","METRO TV","https://www.youtube.com/@metrotvnews","9K views","3 days ago",""
"https://www.youtube.com/watch?v=f7NfwmOBZFI&pp=ygUDaWtu","Sampai IKN Raffi & Gading Dipameri Pak JOKOWI ISTANA Garuda ! Nyore Bareng Para Artis Lihat Sunset","berita surakarta","https://www.youtube.com/@beritasurakarta","391K views","3 days ago",""
"https://www.youtube.com/shorts/ZVeA2W_CiBc","Aksi Jokowi Motoran Bareng Raffi-Gading Dkk di IKN","Kompas.com","https://www.youtube.com/@kompascom","71K views","3 days ago",""
"https://www.youtube.com/shorts/F_2pTJ9gRw8","Ponsel Pinjaman Mengantar Dani Jadi Pengibar Bendera di IKN. #shorts #feedahorts #fakta","Fakta Random","https://www.youtube.com/@Faktarandom332","2.5K views","3 days ago",""
"https://www.youtube.com/shorts/r0e0Y5Be1JQ","Dimulai Hari Senin #ikn #jokowi #beritaterkini #metrotv","ASC NEWS NETWORK","https://www.youtube.com/@ascnewsnetwork9175","2.6K views","3 days ago",""
"https://www.youtube.com/shorts/6ZQ0Frohfn4","#presidenjokowi #ikn #beritaterkini  listrik dan air sudah masuk di IKN","Stelo","https://www.youtube.com/@Stelo-im9jv","2.5K views","3 days ago",""
"https://www.youtube.com/watch?v=L-Jw2Vo_gW8&t=17s&pp=ygUDaWtu","Jokowi ajak Nagita Slavina Hingga Atta Halilintar ke IKN","Warta Kota Production","https://www.youtube.com/@WARTAKOTAPRODUCTION","3.1K views","3 days ago",""
"https://www.youtube.com/shorts/f_XumBZcR_Q","Detik-detik Pesawat Kepresidenan Gagal Lending #beritaviral #beritaterkini #ikn","Kabar Berita","https://www.youtube.com/@kabarberita7","7.4K views","3 days ago",""
"https://www.youtube.com/watch?v=cMog71ZBWcg&pp=ygUDaWtu","JAJAL Jalan Tol IKN, Presiden Jokowi Ajak Para Influencers Motoran","Tribun MedanTV","https://www.youtube.com/@TribunMedanTV","17K views","3 days ago",""
"https://www.youtube.com/watch?v=Aimw5GS0J0g&pp=ygUDaWtu","Presiden Jokowi Bermalam Di Istana Negara IKN [Headline News]","METRO TV","https://www.youtube.com/@metrotvnews","76K views","3 days ago",""
"https://www.youtube.com/shorts/cUTQY5nmalc","Presiden Jokowi Ajak Para Artis ke IKN, Ternyata Ini Tujuannya","Tribun Solo Official","https://www.youtube.com/@tribunsolo","3.3K views","3 days ago",""
"https://www.youtube.com/watch?v=90sKFAd0H7Q&pp=ygUDaWtu","Presiden Jokowi Pastikan akan Berkantor di IKN: Saya Bermalam di Istana","KOMPASTV","https://www.youtube.com/@kompastv","7.7K views","3 days ago",""
"https://www.youtube.com/watch?v=_PjrP2WcOKo&pp=ygUDaWtu","Mulai Bermalam, Lalu Apa Saja Agenda Presiden Jokowi Di IKN?","KompasTV Makassar","https://www.youtube.com/@KompasTVMakassarChanneL23UHF","10K views","3 days ago","Verified"
"https://www.youtube.com/shorts/pYUJMZdhV7E","Para selebritis tanah air bekunjung ke ikn #ibukotanegaranusantara","Masge015","https://www.youtube.com/@masge015","10K views","3 days ago",""
"https://www.youtube.com/shorts/gxxj6AYmiGA","Gaya Jokowi Berjaket Nusantara Motoran Bareng Artis di IKN #shorts","Sinau Saham","https://www.youtube.com/@Rindank77","11K views","3 days ago",""
"https://www.youtube.com/watch?v=f2QxJZlZkKU&pp=ygUDaWtu","Wujud Jalan Sumbu Kebangsaan IKN, Progres Sudah 85 Persen!","Kompas.com","https://www.youtube.com/@kompascom","15K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=cU4SJKi4m0A&pp=ygUDaWtu","SEJARAH BARU !! IKN TERKINI !! PRESIDEN JOKOWI NGANTOR PERDANA DI IKN 29 JULI 2024","Patroli Keliling","https://www.youtube.com/@patrolikeliling","48K views","3 days ago",""
"https://www.youtube.com/shorts/CmJwDHqVMNU","Masyaallah Raffi Ahmad dan Nagita Slavina bersama Presiden Jokowi di IKN.#raffiahmad #jokowidodo","juwati leehun","https://www.youtube.com/@juwatileehun4315","12K views","3 days ago",""
"https://www.youtube.com/watch?v=MdOlM7FP6RQ&pp=ygUDaWtu","Pembangunan IKN Terus Dikebut Jelang Upacara HUT RI ke-79 | Kabar Hari Ini tvOne","tvOneNews","https://www.youtube.com/@tvOneNews","20K views","3 days ago",""
"https://www.youtube.com/shorts/pROCe7zFZVQ","IKN udah sekeren ini #ikn #iknnusantara #beritaviral","WAHYU WINARDI","https://www.youtube.com/@Wahyuwinardii","4K views","3 days ago",""
"https://www.youtube.com/watch?v=Qeq4UVQzfYQ&pp=ygUDaWtu","Presiden Jokowi Jajal Tol IKN Bareng Influencer [Top News]","METRO TV","https://www.youtube.com/@metrotvnews","9K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=f7NfwmOBZFI&pp=ygUDaWtu","Sampai IKN Raffi & Gading Dipameri Pak JOKOWI ISTANA Garuda ! Nyore Bareng Para Artis Lihat Sunset","berita surakarta","https://www.youtube.com/@beritasurakarta","391K views","3 days ago","Verified"
"https://www.youtube.com/shorts/ZVeA2W_CiBc","Aksi Jokowi Motoran Bareng Raffi-Gading Dkk di IKN","Kompas.com","https://www.youtube.com/@kompascom","71K views","3 days ago","Verified"
"https://www.youtube.com/shorts/F_2pTJ9gRw8","Ponsel Pinjaman Mengantar Dani Jadi Pengibar Bendera di IKN. #shorts #feedahorts #fakta","Fakta Random","https://www.youtube.com/@Faktarandom332","2.5K views","3 days ago",""
"https://www.youtube.com/shorts/r0e0Y5Be1JQ","Dimulai Hari Senin #ikn #jokowi #beritaterkini #metrotv","ASC NEWS NETWORK","https://www.youtube.com/@ascnewsnetwork9175","2.6K views","3 days ago",""
"https://www.youtube.com/shorts/6ZQ0Frohfn4","#presidenjokowi #ikn #beritaterkini  listrik dan air sudah masuk di IKN","Stelo","https://www.youtube.com/@Stelo-im9jv","2.5K views","3 days ago",""
"https://www.youtube.com/watch?v=L-Jw2Vo_gW8&t=17s&pp=ygUDaWtu","Jokowi ajak Nagita Slavina Hingga Atta Halilintar ke IKN","Warta Kota Production","https://www.youtube.com/@WARTAKOTAPRODUCTION","3.1K views","3 days ago","Verified"
"https://www.youtube.com/shorts/f_XumBZcR_Q","Detik-detik Pesawat Kepresidenan Gagal Lending #beritaviral #beritaterkini #ikn","Kabar Berita","https://www.youtube.com/@kabarberita7","7.4K views","3 days ago",""
"https://www.youtube.com/watch?v=cMog71ZBWcg&pp=ygUDaWtu","JAJAL Jalan Tol IKN, Presiden Jokowi Ajak Para Influencers Motoran","Tribun MedanTV","https://www.youtube.com/@TribunMedanTV","17K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=Aimw5GS0J0g&pp=ygUDaWtu","Presiden Jokowi Bermalam Di Istana Negara IKN [Headline News]","METRO TV","https://www.youtube.com/@metrotvnews","76K views","3 days ago","Verified"
"https://www.youtube.com/shorts/cUTQY5nmalc","Presiden Jokowi Ajak Para Artis ke IKN, Ternyata Ini Tujuannya","Tribun Solo Official","https://www.youtube.com/@tribunsolo","3.3K views","3 days ago",""
"https://www.youtube.com/watch?v=90sKFAd0H7Q&pp=ygUDaWtu","Presiden Jokowi Pastikan akan Berkantor di IKN: Saya Bermalam di Istana","KOMPASTV","https://www.youtube.com/@kompastv","7.7K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=X4f_ZC2jfEM&pp=ygUDaWtu","[FULL] Alasan Jokowi Motoran Jajal Tol dan Kesiapannya Berkantor di IKN","Kompas.com","https://www.youtube.com/@kompascom","4.7K views","3 days ago","Verified"
"https://www.youtube.com/shorts/E3hzoM7k2B8","Resmi, Jokowi Ngantor di IKN Mulai Besok !","ROOMINESIA","https://www.youtube.com/@Korban-Ghosting","3.5K views","3 days ago",""
"https://www.youtube.com/shorts/OWHg6CHtYj4","SETELAH DI PERIKSA ISTANA DI IKN, BAPAK JOKOWI NANTI AKAN MENGINAP DI ISTANA","ACOB6","https://www.youtube.com/@ACOB6","1.8K views","3 days ago",""
"https://www.youtube.com/watch?v=ASaSYhxZdFM&pp=ygUDaWtu","Gaya Jokowi Motoran Bareng Raffi-Gading di IKN, Resmikan Jembatan Pulau Balang","Kompas.com","https://www.youtube.com/@kompascom","83K views","3 days ago","Verified"
"https://www.youtube.com/shorts/v9w_cRVKQKY","JELAJAHI JALAN MENUJU IKN BAPAK PRESIDEN JOKOWI DAN PARA ARTIS NAIK MOTOR","ACOB6","https://www.youtube.com/@ACOB6","1.8K views","3 days ago",""
"https://www.youtube.com/watch?v=0hGOS9-2nOA&pp=ygUDaWtu","Perabot Istana Datang, Jokowi Siap Kerja di IKN Selama 3 Hari, Menginap Malam Ini","Kompascom Reporter on Location","https://www.youtube.com/@kompascomreport","9.1K views","3 days ago","Verified"
"https://www.youtube.com/shorts/_unNPcSRh7M","IKN HARI INI‼️SEMAKIN MEMUKAU!!BUKIT BENDERA MEMORIAL PARK IBU KOTA NUSANTARA","Travelling ikn","https://www.youtube.com/@Febri839","15K views","3 days ago",""
"https://www.youtube.com/watch?v=Nn9CON9KdIo&pp=ygUDaWtu","Jokowi Mulai Berkantor di IKN Besok","SINDOnews","https://www.youtube.com/@OfficialSINDOnews","38K views","3 days ago",""
"https://www.youtube.com/shorts/x97ggGwSMmo","Jokowi Boyong Nagita Slavina Hingga Atta Halilintar ke IKN","Tribun Tangerang","https://www.youtube.com/@tribuntangerang","4.1K views","3 days ago",""
"https://www.youtube.com/watch?v=PNrCF95jaBk&pp=ygUDaWtu","IKN TERKINI!🔥PRESIDEN JOKOWI TINJAU TOL IBU KOTA NUSANTARA JELANG UPACARA HUT RI KE 79 28 Juli 2024","Mbah Min Bpn 🇮🇩","https://www.youtube.com/@iknkaltim","66K views","3 days ago",""
"https://www.youtube.com/watch?v=gsDstamUG3Y&pp=ygUDaWtu","Jokowi Tinjau Fasilitas Umum IKN - iNews Sore 28/07","Official iNews","https://www.youtube.com/@OfficialiNews","20K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=yDgWII608YE&pp=ygUDaWtu","Keterangan Pers Presiden Jokowi, Kawasan IKN, 28 Juli 2024","Sekretariat Presiden","https://www.youtube.com/@SekretariatPresiden","139K views","3 days ago","Verified"
"https://www.youtube.com/watch?v=2sAgBpzc1S0&pp=ygUDaWtu","MOMEN PRESIDEN JOKOWI KONVOI BARENG THE DUDAS-1 &PREDIKSI DI IKN! RAFFI NAGITA NIKMATI SUNSET DI IKN","Raffi Ahmad Nagita Slavina Lovers","https://www.youtube.com/@raffiahmadnagitaslavinalov204","21K views","3 days ago",""
"https://www.youtube.com/shorts/UB5_Q5jh1cQ","𝐏𝐫𝐞𝐬𝐢𝐝𝐞𝐧 𝐉𝐨𝐤𝐨𝐰𝐢 𝐌𝐮𝐥𝐚𝐢 𝐁𝐞𝐫𝐤𝐚𝐧𝐭𝐨𝐫 𝐃𝐢 𝐈𝐊𝐍 𝐏𝐚𝐝𝐚 𝐒𝐞𝐧𝐢𝐧 𝟐𝟗 𝐉𝐮𝐥𝐢 𝟐𝟎𝟐𝟒.","Berita Teraktual Masa Kini","https://www.youtube.com/@beritateraktualmasakini","1.4K views","3 days ago",""
"https://www.youtube.com/shorts/GEvJFDkOmXA","ENAK BANGET JADI ARTIS!! Presiden Joko widodo Ajak Artis Ke  IKN. Ngapain ? #williesalim #ikn #fyp","Jiwa Jurnalisme","https://www.youtube.com/@JiwaJurnalisme","88K views","3 days ago",""
"https://www.youtube.com/shorts/nrRZwL6Aq_I","Presiden Berkantor Di IKN","BRIGHT WORLD","https://www.youtube.com/@BrightWorld9386","4.1K views","3 days ago",""
"https://www.youtube.com/shorts/3Kc9OeBp0k8","#presidenjokowi ke #ikn dengan #raffiahmad #raffinagita #attahalilintar #williesalim  #irwansyah dll","sekate new","https://www.youtube.com/@sekatenew","13K views","3 days ago",""
"https://www.youtube.com/watch?v=Op1mjVFIUMY&pp=ygUDaWtu","Besok, Presiden Jokowi Mulai Berkantor di IKN [Primetime News]","METRO TV","https://www.youtube.com/@metrotvnews","108K views","3 days ago","Verified"
"https://www.youtube.com/shorts/E3hzoM7k2B8","Resmi, Jokowi Ngantor di IKN Mulai Besok !","ROOMINESIA","https://www.youtube.com/@Korban-Ghosting","3.5K views","3 days ago",""
"https://www.youtube.com/shorts/OWHg6CHtYj4","SETELAH DI PERIKSA ISTANA DI IKN, BAPAK JOKOWI NANTI AKAN MENGINAP DI ISTANA","ACOB6","https://www.youtube.com/@ACOB6","1.8K views","3 days ago",""
"https://www.youtube.com/watch?v=ASaSYhxZdFM&pp=ygUDaWtu","Gaya Jokowi Motoran Bareng Raffi-Gading di IKN, Resmikan Jembatan Pulau Balang","Kompas.com","https://www.youtube.com/@kompascom","83K views","3 days ago","Verified"
"https://www.youtube.com/shorts/v9w_cRVKQKY","JELAJAHI JALAN MENUJU IKN BAPAK PRESIDEN JOKOWI DAN PARA ARTIS NAIK MOTOR","ACOB6","https://www.youtube.com/@ACOB6","1.8K views","3 days ago",""
"https://www.youtube.com/watch?v=0hGOS9-2nOA&pp=ygUDaWtu","Perabot Istana Datang, Jokowi Siap Kerja di IKN Selama 3 Hari, Menginap Malam Ini","Kompascom Reporter on Location","https://www.youtube.com/@kompascomreport","9.1K views","3 days ago","Verified"
